Product_ID,Rating,Valid_Sales,Corrupted_Sales,Total_Sales,Valid_Orders,Corrupted_Orders,Total_Orders_Count,Valid_Orders_Quantity,Corrupted_Orders_Quantity,Total_Orders_Quantity,Product_Name,Category,Brand,Original_Price,Discount_Percent,Discount_Amount,Selling_Price,Stock_Quantity,Weight_kg,Avg_Rating,Total_Reviews
PROD000157,4.0,159674.48,15710.28,175384.76,48,5,53,61,6,67,Mamaearth Facewash V3,Beauty,Mamaearth,4987.51,47,2344.13,2643.38,15,2.76,4.42,24
PROD000158,4.0,145964.79,26804.620000000003,172769.41,61,11,72,77,14,91,Nivea Cream V10,Beauty,Nivea,2504.4,23,576.01,1928.39,106,3.07,4.4,30
PROD000159,4.0,145972.57,14161.49,160134.06,54,7,61,73,7,80,Dove Soap V7,Beauty,Dove,3211.23,37,1188.16,2023.07,389,3.12,4.42,33
PROD000160,5.0,98364.15,8562.75,106926.9,45,4,49,58,5,63,Plum Serum V3,Beauty,Plum,2762.18,38,1049.63,1712.55,573,1.2,4.55,29
PROD000161,4.0,387670.04000000004,53308.6,440978.64,88,14,102,106,15,121,Nike T-shirt V3,Sports,Nike,6703.28,45,3016.48,3686.8,835,2.17,4.33,46
PROD000162,4.0,2802358.58,136743.38,2939101.96,102,5,107,124,6,130,Puma Shoes V10,Sports,Puma,27813.69,18,5006.46,22807.23,36,0.39,4.21,53
PROD000163,4.0,2979309.4899999998,351097.57,3330407.0599999996,109,11,120,135,16,151,Decathlon Cycle V5,Sports,Decathlon,30444.56,27,8220.03,22224.53,756,4.59,4.39,56
PROD000164,4.0,181115.81999999998,6679.48,187795.3,85,4,89,110,4,114,Yoga Mat V3,Sports,Yoga,2011.89,17,342.02,1669.87,370,3.34,4.33,45
PROD000165,4.0,1625784.44,189914.8,1815699.24,106,12,118,129,15,144,Dumbbells V10,Sports,Dumbbells,17952.06,29,5206.1,12745.96,842,0.81,4.36,58
PROD000166,4.0,30331.48,2606.54,32938.02,64,6,70,87,7,94,Fiction Novel V6,Books,Fiction,343.94,7,24.08,319.86,218,0.52,4.34,32
PROD000167,4.0,52364.64,12012.51,64377.15,56,12,68,65,15,80,NCERT Book V1,Books,NCERT,1129.06,28,316.14,812.92,519,3.5,4.14,29
PROD000168,4.0,31736.53,3515.66,35252.19,64,8,72,77,8,85,Comics V5,Books,Comics,488.77,23,112.42,376.35,244,4.29,4.38,37
PROD000169,4.0,21539.65,1183.46,22723.11,75,5,80,98,5,103,Notebook V10,Books,Notebook,292.51,41,119.93,172.58,614,4.48,4.53,40
PROD000170,4.0,52704.53,7925.17,60629.7,61,9,70,74,11,85,Stationery Set V6,Books,Stationery,1412.69,49,692.22,720.47,577,3.28,4.3,27
PROD000171,4.0,27747.0,5093.17,32840.17,105,19,124,129,24,153,Aashirvaad Atta V10,Grocery,Aashirvaad,308.77,46,142.03,166.74,319,2.24,4.38,53
PROD000172,4.0,70157.28,12587.64,82744.92,90,13,103,112,20,132,Fortune Oil V8,Grocery,Fortune,728.17,12,87.38,640.79,464,1.43,4.33,48
PROD000173,4.0,219193.19,30327.23,249520.42,92,13,105,121,17,138,Lays Chips V6,Grocery,Lays,2590.13,29,751.14,1838.99,173,3.05,4.2,50
PROD000174,5.0,57164.12,6089.58,63253.700000000004,107,10,117,138,15,153,Nescafe Coffee V7,Grocery,Nescafe,675.56,44,297.25,378.31,225,1.02,4.44,59
PROD000175,5.0,65449.08,4284.96,69734.04000000001,105,5,110,124,8,132,Haldiram Snacks V2,Grocery,Haldiram,563.81,5,28.19,535.62,552,4.37,4.53,60
PROD000176,4.0,13143112.88,1271792.1600000001,14414905.040000001,239,24,263,299,29,328,Samsung Mobile V7,Electronics,Samsung,82068.15,46,37751.35,44316.8,426,4.25,4.5,124
PROD000177,4.0,10117778.65,1005484.1900000001,11123262.84,209,20,229,252,25,277,HP Laptop V1,Electronics,HP,57123.7,29,16565.87,40557.83,442,3.05,4.41,112
PROD000178,4.0,12921997.469999999,1296085.96,14218083.43,191,19,210,241,24,265,boAt Headphones V6,Electronics,boAt,59595.2,9,5363.57,54231.63,176,4.82,4.37,109
PROD000179,4.0,16963080.32,1780048.29,18743128.61,200,23,223,260,27,287,Noise Watch V1,Electronics,Noise,122098.64,46,56165.37,65933.27,527,1.82,4.45,111
PROD000180,4.0,1031659.28,119746.66,1151405.94,183,24,207,223,26,249,Apple iPhone V1,Electronics,Apple,5573.23,16,891.72,4681.51,271,0.36,4.34,96
PROD000181,5.0,1341084.74,147028.66,1488113.4,144,18,162,182,20,202,Levis Jeans V3,Fashion,Levis,13269.18,44,5838.44,7430.74,142,3.0,4.51,71
PROD000182,5.0,838360.47,98864.18,937224.6499999999,146,18,164,180,21,201,Peter England Shirt V1,Fashion,Peter,5747.05,18,1034.47,4712.58,535,2.02,4.37,73
PROD000183,4.0,2619610.72,447859.63,3067470.35,146,26,172,187,32,219,Nike Shoes V3,Fashion,Nike,14886.59,5,744.33,14142.26,714,3.7,4.38,78
PROD000184,4.0,288875.52,19175.61,308051.13,179,12,191,227,15,242,Titan Watch V2,Fashion,Titan,1542.44,16,246.79,1295.65,566,3.43,4.41,96
PROD000185,4.0,1928485.4300000002,223964.05000000002,2152449.48,166,17,183,214,25,239,Puma T-shirt V4,Fashion,Puma,9661.21,6,579.67,9081.54,995,1.51,4.44,88
PROD000186,4.0,1416247.9200000002,253240.9,1669488.82,99,14,113,124,22,146,IKEA Chair V5,Home,IKEA,20555.26,44,9044.31,11510.95,499,1.14,4.38,61
PROD000187,4.0,2478509.52,172578.97999999998,2651088.5,117,9,126,154,11,165,Prestige Cooker V6,Home,Prestige,26274.95,38,9984.48,16290.47,822,2.25,4.44,59
PROD000188,5.0,2831656.94,271001.63,3102658.57,107,13,120,136,13,149,Philips Mixer V2,Home,Philips,27293.02,23,6277.39,21015.63,136,0.89,4.32,73
PROD000189,4.0,4129567.09,267639.88,4397206.97,110,8,118,134,9,143,Godrej Almirah V7,Home,Godrej,40424.33,23,9297.6,31126.73,991,2.64,4.48,61
PROD000190,4.0,4872019.6,490697.87999999995,5362717.4799999995,98,11,109,140,14,154,Urban Ladder Sofa V1,Home,Urban,45856.1,23,10546.9,35309.2,419,3.63,4.24,54
PROD000191,4.0,142647.21,9651.84,152299.05,49,4,53,60,4,64,Lakme Lipstick V8,Beauty,Lakme,2742.0,12,329.04,2412.96,645,4.94,4.58,26
PROD000192,4.0,219402.50999999998,25859.12,245261.62999999998,44,5,49,60,7,67,Mamaearth Facewash V4,Beauty,Mamaearth,4797.61,23,1103.45,3694.16,659,3.39,4.26,23
PROD000193,4.0,238578.08000000002,24940.08,263518.16000000003,54,5,59,65,7,72,Nivea Cream V2,Beauty,Nivea,3960.0,6,237.6,3722.4,561,2.95,4.24,29
PROD000194,5.0,219277.15,39433.3,258710.45,44,8,52,56,10,66,Dove Soap V5,Beauty,Dove,4291.66,8,343.33,3948.33,231,3.59,4.39,23
PROD000195,4.0,211665.9,31884.379999999997,243550.28,61,7,68,74,11,85,Plum Serum V6,Beauty,Plum,3370.44,14,471.86,2898.58,571,2.11,4.28,32
PROD000196,5.0,187572.02000000002,18091.28,205663.30000000002,97,10,107,124,12,136,Nike T-shirt V9,Sports,Nike,1965.59,22,432.43,1533.16,872,0.58,4.38,50
PROD000197,4.0,79973.13,6920.0,86893.13,97,9,106,117,10,127,Puma Shoes V4,Sports,Puma,1270.9,45,571.91,698.99,489,1.88,4.38,55
PROD000198,4.0,179765.65,14796.7,194562.35,105,9,114,124,10,134,Decathlon Cycle V9,Sports,Decathlon,1873.0,21,393.33,1479.67,127,2.94,4.12,57
PROD000199,4.0,1874616.45,340232.5,2214848.95,91,16,107,110,20,130,Yoga Mat V4,Sports,Yoga,29133.07,41,11944.56,17188.51,59,4.11,4.39,46
PROD000200,5.0,373913.81,46000.65,419914.46,89,10,99,105,13,118,Dumbbells V4,Sports,Dumbbells,6063.67,41,2486.1,3577.57,285,2.81,4.56,45
PROD000201,5.0,44365.3,3281.86,47647.16,59,3,62,66,5,71,Fiction Novel V4,Books,Fiction,1290.04,47,606.32,683.72,132,2.85,4.55,29
PROD000202,4.0,76371.47,13788.44,90159.91,63,9,72,72,13,85,NCERT Book V4,Books,NCERT,1636.18,34,556.3,1079.88,492,2.95,4.41,34
PROD000203,4.0,56590.130000000005,7796.360000000001,64386.490000000005,63,10,73,84,12,96,Comics V3,Books,Comics,1134.53,40,453.81,680.72,944,4.34,4.4,30
PROD000204,5.0,42576.73,7834.7,50411.43,47,7,54,55,10,65,Notebook V9,Books,Notebook,1586.94,50,793.47,793.47,846,0.9,4.46,24
PROD000205,4.0,40705.200000000004,6013.6900000000005,46718.89000000001,72,10,82,92,14,106,Stationery Set V8,Books,Stationery,616.24,34,209.52,406.72,742,1.87,4.45,31
PROD000206,4.0,14147.18,791.13,14938.31,112,7,119,142,9,151,Aashirvaad Atta V10,Grocery,Aashirvaad,104.93,50,52.47,52.46,828,4.51,4.65,65
PROD000207,4.0,270610.54,35472.31,306082.85,117,13,130,146,19,165,Fortune Oil V4,Grocery,Fortune,2503.32,25,625.83,1877.49,813,2.62,4.44,62
PROD000208,4.0,66601.12,9189.67,75790.79,100,14,114,124,17,141,Lays Chips V9,Grocery,Lays,827.26,40,330.9,496.36,874,1.45,4.32,56
PROD000209,4.0,11114.87,1016.29,12131.16,100,12,112,128,13,141,Nescafe Coffee V6,Grocery,Nescafe,67.12,47,31.55,35.57,580,0.29,4.41,54
PROD000210,4.0,200370.8,20982.07,221352.87,123,14,137,152,16,168,Haldiram Snacks V2,Grocery,Haldiram,2384.56,44,1049.21,1335.35,978,1.7,4.42,67
PROD000211,5.0,15341369.8,1057806.2,16399176.0,197,15,212,247,17,264,Samsung Mobile V4,Electronics,Samsung,89425.71,30,26827.71,62598.0,116,2.52,4.39,99
PROD000212,5.0,16582996.16,1681602.17,18264598.33,196,23,219,246,25,271,HP Laptop V10,Electronics,HP,121573.32,44,53492.26,68081.06,153,2.12,4.31,101
PROD000213,4.0,8369181.06,841614.5199999999,9210795.58,202,23,225,248,25,273,boAt Headphones V2,Electronics,boAt,43141.21,21,9059.65,34081.56,743,0.7,4.43,116
PROD000214,5.0,20984425.380000003,1880055.31,22864480.69,196,17,213,244,22,266,Noise Watch V1,Electronics,Noise,109680.64,21,23032.93,86647.71,693,3.95,4.48,105
PROD000215,4.0,2891935.23,355462.44,3247397.67,207,26,233,261,32,293,Apple iPhone V4,Electronics,Apple,17535.61,36,6312.82,11222.79,85,3.75,4.49,111
PROD000216,4.0,192009.47,28582.73,220592.2,164,24,188,209,31,240,Levis Jeans V1,Fashion,Levis,1293.72,28,362.24,931.48,474,3.82,4.21,89
PROD000217,5.0,188772.36000000002,25747.260000000002,214519.62000000002,149,21,170,189,26,215,Peter England Shirt V4,Fashion,Peter,1138.72,11,125.26,1013.46,936,1.1,4.53,91
PROD000218,5.0,2236302.21,240300.88,2476603.09,160,15,175,197,21,218,Nike Shoes V6,Fashion,Nike,12577.23,9,1131.95,11445.28,33,4.67,4.39,85
PROD000219,4.0,135292.97999999998,19563.92,154856.89999999997,158,23,181,202,29,231,Titan Watch V9,Fashion,Titan,1155.38,41,473.71,681.67,917,3.09,4.47,87
PROD000220,5.0,751805.66,63779.579999999994,815585.24,159,14,173,198,17,215,Puma T-shirt V4,Fashion,Puma,5581.42,31,1730.24,3851.18,571,1.25,4.5,84
PROD000221,4.0,1212944.15,80101.92,1293046.0699999998,103,6,109,123,8,131,IKEA Chair V4,Home,IKEA,15170.82,34,5158.08,10012.74,46,1.36,4.41,54
PROD000222,4.0,296766.64999999997,28335.739999999998,325102.38999999996,114,13,127,142,14,156,Prestige Cooker V9,Home,Prestige,3570.08,41,1463.73,2106.35,172,1.82,4.42,71
PROD000223,5.0,1212102.71,124336.17,1336438.88,112,11,123,146,15,161,Philips Mixer V1,Home,Philips,10380.06,19,1972.21,8407.85,42,2.64,4.39,62
PROD000224,5.0,2121854.5100000002,178520.01,2300374.5200000005,106,11,117,130,11,141,Godrej Almirah V9,Home,Godrej,28016.32,41,11486.69,16529.63,913,1.93,4.37,67
PROD000225,4.0,336966.24,37240.66,374206.9,103,10,113,128,14,142,Urban Ladder Sofa V1,Home,Urban,4233.63,37,1566.44,2667.19,572,2.89,4.33,58
PROD000226,4.0,190356.39,7930.32,198286.71000000002,56,3,59,73,3,76,Lakme Lipstick V7,Beauty,Lakme,4263.61,38,1620.17,2643.44,92,3.32,4.47,34
PROD000227,4.0,78507.48,14542.8,93050.28,49,8,57,54,10,64,Mamaearth Facewash V6,Beauty,Mamaearth,2267.72,35,793.7,1474.02,397,3.33,4.08,25
PROD000228,4.0,14101.02,870.83,14971.85,42,3,45,52,3,55,Nivea Cream V7,Beauty,Nivea,394.18,42,165.56,228.62,277,3.97,4.45,20
PROD000229,4.0,263112.22,52712.45,315824.67,53,8,61,65,13,78,Dove Soap V4,Beauty,Dove,4844.9,15,726.74,4118.16,855,3.01,4.41,27
PROD000230,4.0,45531.31,2536.16,48067.47,57,4,61,73,4,77,Plum Serum V2,Beauty,Plum,773.22,18,139.18,634.04,613,3.0,4.31,29
PROD000231,5.0,2297078.77,401397.26,2698476.0300000003,91,13,104,114,20,134,Nike T-shirt V8,Sports,Nike,25040.36,19,4757.67,20282.69,267,3.46,4.43,49
PROD000232,5.0,1447728.33,279159.38,1726887.71,90,17,107,115,22,137,Puma Shoes V6,Sports,Puma,25503.14,50,12751.57,12751.57,544,4.46,4.38,48
PROD000233,4.0,1241576.27,86156.21,1327732.48,92,6,98,115,8,123,Decathlon Cycle V4,Sports,Decathlon,15147.01,28,4241.16,10905.85,18,3.57,4.47,51
PROD000234,4.0,471058.8,62031.2,533090.0,97,13,110,123,16,139,Yoga Mat V5,Sports,Yoga,4175.48,7,292.28,3883.2,858,2.45,4.42,48
PROD000235,4.0,746310.98,117756.23999999999,864067.22,70,10,80,90,14,104,Dumbbells V8,Sports,Dumbbells,13142.44,36,4731.28,8411.16,523,3.17,4.04,28
PROD000236,4.0,29825.96,2245.5,32071.46,64,4,68,78,6,84,Fiction Novel V10,Books,Fiction,513.23,34,174.5,338.73,909,4.75,4.33,42
PROD000237,4.0,96769.09999999999,6142.86,102911.95999999999,76,5,81,96,6,102,NCERT Book V9,Books,NCERT,1462.59,30,438.78,1023.81,639,1.75,4.36,36
PROD000238,5.0,29047.45,3185.95,32233.4,68,6,74,81,9,90,Comics V7,Books,Comics,641.28,50,320.64,320.64,837,1.91,4.31,35
PROD000239,4.0,46930.5,2818.54,49749.04,61,5,66,81,5,86,Notebook V3,Books,Notebook,850.88,30,255.26,595.62,962,4.24,4.38,32
PROD000240,5.0,90420.64,7216.369999999999,97637.01,64,6,70,88,7,95,Stationery Set V2,Books,Stationery,1584.62,34,538.77,1045.85,899,1.97,4.52,31
PROD000241,4.0,246657.34000000003,24464.4,271121.74000000005,128,10,138,162,16,178,Aashirvaad Atta V3,Grocery,Aashirvaad,2145.35,28,600.7,1544.65,295,2.88,4.39,66
PROD000242,5.0,36753.25,4502.63,41255.88,108,15,123,143,17,160,Fortune Oil V10,Grocery,Fortune,230.84,8,18.47,212.37,172,1.63,4.51,61
PROD000243,4.0,325090.57,40048.770000000004,365139.34,114,14,128,139,17,156,Lays Chips V8,Grocery,Lays,2604.12,9,234.37,2369.75,273,0.55,4.28,60
PROD000244,4.0,153453.16,21015.85,174469.01,109,14,123,132,18,150,Nescafe Coffee V8,Grocery,Nescafe,2174.2,46,1000.13,1174.07,54,4.48,4.41,51
PROD000245,4.0,200309.24,26634.559999999998,226943.8,112,16,128,134,18,152,Haldiram Snacks V1,Grocery,Haldiram,2355.57,36,848.01,1507.56,159,4.6,4.45,58
PROD000246,5.0,9260655.42,822658.54,10083313.96,233,19,252,293,26,319,Samsung Mobile V7,Electronics,Samsung,47605.49,33,15709.81,31895.68,197,3.75,4.42,116
PROD000247,4.0,24560571.14,2808214.1700000004,27368785.310000002,215,25,240,274,31,305,HP Laptop V7,Electronics,HP,148527.98,39,57925.91,90602.07,150,0.95,4.36,123
PROD000248,4.0,8784094.03,1186522.5,9970616.53,193,19,212,239,32,271,boAt Headphones V1,Electronics,boAt,50265.72,26,13069.09,37196.63,983,1.51,4.38,105
PROD000249,5.0,8860825.68,1084843.3399999999,9945669.02,190,25,215,238,29,267,Noise Watch V10,Electronics,Noise,44480.15,15,6672.02,37808.13,940,2.6,4.5,96
PROD000250,4.0,34817270.51,3657037.9099999997,38474308.419999994,207,17,224,256,27,283,Apple iPhone V9,Electronics,Apple,148884.05,8,11910.72,136973.33,868,2.82,4.36,109
PROD000251,4.0,368276.6,31938.87,400215.47,155,13,168,193,17,210,Levis Jeans V9,Fashion,Levis,2087.9,7,146.15,1941.75,89,3.65,4.44,84
PROD000252,3.0,560858.2100000001,46905.54,607763.7500000001,162,15,177,216,18,234,Peter England Shirt V5,Fashion,Peter,3085.33,15,462.8,2622.53,574,1.68,4.43,84
PROD000253,4.0,2003813.4000000001,411641.87,2415455.27,136,29,165,171,35,206,Nike Shoes V9,Fashion,Nike,13638.8,13,1773.04,11865.76,312,2.88,4.43,70
PROD000254,4.0,332105.18,34407.19,366512.37,163,18,181,211,22,233,Titan Watch V4,Fashion,Titan,2848.64,44,1253.4,1595.24,104,4.51,4.4,92
PROD000255,5.0,987967.8200000001,83934.08,1071901.9000000001,172,15,187,214,18,232,Puma T-shirt V4,Fashion,Puma,7529.94,38,2861.38,4668.56,672,2.73,4.42,91
PROD000256,5.0,224260.28999999998,19945.399999999998,244205.68999999997,137,11,148,170,15,185,IKEA Chair V9,Home,IKEA,1629.71,18,293.35,1336.36,169,1.69,4.4,77
PROD000257,4.0,3884148.4699999997,230711.12,4114859.59,98,7,105,136,8,144,Prestige Cooker V3,Home,Prestige,34332.01,16,5493.12,28838.89,642,2.86,4.25,52
PROD000258,4.0,471805.06,48663.75,520468.81,120,12,132,145,15,160,Philips Mixer V1,Home,Philips,4063.54,19,772.07,3291.47,286,3.04,4.45,73
PROD000259,5.0,905490.1799999999,123707.08,1029197.2599999999,79,9,88,96,13,109,Godrej Almirah V7,Home,Godrej,11488.15,17,1952.99,9535.16,461,2.63,4.4,43
PROD000260,5.0,366375.89,38704.56,405080.45,94,11,105,124,13,137,Urban Ladder Sofa V10,Home,Urban,4586.34,35,1605.22,2981.12,438,1.43,4.59,49
PROD000261,4.0,182267.05000000002,9761.5,192028.55000000002,61,3,64,73,4,77,Lakme Lipstick V9,Beauty,Lakme,4862.67,48,2334.08,2528.59,114,2.35,4.49,37
PROD000262,4.0,123603.89,12344.02,135947.91,50,4,54,59,6,65,Mamaearth Facewash V4,Beauty,Mamaearth,2739.61,22,602.71,2136.9,328,4.81,4.43,28
PROD000263,5.0,93039.1,20947.62,113986.72,59,11,70,72,16,88,Nivea Cream V1,Beauty,Nivea,1614.33,18,290.58,1323.75,308,1.35,4.37,30
PROD000264,4.0,198908.05,12337.96,211246.00999999998,51,4,55,65,4,69,Dove Soap V1,Beauty,Dove,4896.01,37,1811.52,3084.49,19,0.29,4.28,29
PROD000265,4.0,174772.24,32005.739999999998,206777.97999999998,42,7,49,48,9,57,Plum Serum V1,Beauty,Plum,4193.54,13,545.16,3648.38,956,4.1,4.4,15
PROD000266,5.0,2338754.4,382367.85000000003,2721122.25,86,16,102,117,19,136,Nike T-shirt V4,Sports,Nike,25814.29,22,5679.14,20135.15,721,2.67,4.15,47
PROD000267,5.0,1277823.0499999998,125652.04,1403475.0899999999,90,10,100,112,11,123,Puma Shoes V5,Sports,Puma,21750.39,47,10222.68,11527.71,721,4.31,4.47,49
PROD000268,4.0,812715.6900000001,91589.02,904304.7100000001,105,12,117,133,15,148,Decathlon Cycle V5,Sports,Decathlon,7987.36,23,1837.09,6150.27,395,0.96,4.43,46
PROD000269,5.0,2100531.12,210484.19,2311015.31,103,10,113,131,13,144,Yoga Mat V4,Sports,Yoga,28933.26,44,12730.63,16202.63,371,1.66,4.38,60
PROD000270,4.0,1243510.49,173550.35,1417060.84,94,13,107,109,15,124,Dumbbells V4,Sports,Dumbbells,17825.68,35,6238.99,11586.69,298,1.96,4.41,51
PROD000271,4.0,29735.93,1871.02,31606.95,63,4,67,78,5,83,Fiction Novel V8,Books,Fiction,679.92,50,339.96,339.96,35,2.42,4.34,35
PROD000272,4.0,31893.13,2954.15,34847.28,74,7,81,86,8,94,NCERT Book V9,Books,NCERT,436.15,24,104.68,331.47,651,2.14,4.38,37
PROD000273,5.0,59163.55,2381.4900000000002,61545.04,62,3,65,77,3,80,Comics V7,Books,Comics,933.92,15,140.09,793.83,546,4.27,4.29,35
PROD000274,4.0,32888.64,2994.61,35883.25,83,6,89,93,9,102,Notebook V6,Books,Notebook,575.8,46,264.87,310.93,189,4.31,4.24,49
PROD000275,5.0,44389.54,2726.52,47116.06,50,4,54,62,4,66,Stationery Set V7,Books,Stationery,966.34,25,241.59,724.75,578,1.16,4.5,26
PROD000276,4.0,28348.32,1965.27,30313.59,105,8,113,134,8,142,Aashirvaad Atta V3,Grocery,Aashirvaad,220.86,23,50.8,170.06,136,0.64,4.32,59
PROD000277,4.0,23743.37,3841.79,27585.16,99,15,114,117,19,136,Fortune Oil V9,Grocery,Fortune,229.62,34,78.07,151.55,241,1.75,4.28,53
PROD000278,5.0,125758.43999999999,17129.92,142888.36,104,10,114,118,16,134,Lays Chips V10,Grocery,Lays,1164.64,7,81.52,1083.12,33,2.09,4.55,51
PROD000279,4.0,114968.04,13427.89,128395.93,109,12,121,138,16,154,Nescafe Coffee V2,Grocery,Nescafe,1449.62,41,594.34,855.28,937,4.21,4.3,54
PROD000280,4.0,87932.41,5649.700000000001,93582.11,124,8,132,153,10,163,Haldiram Snacks V10,Grocery,Haldiram,688.2,15,103.23,584.97,26,3.08,4.42,67
PROD000281,5.0,11378746.309999999,1258083.38,12636829.689999998,208,21,229,273,30,303,Samsung Mobile V2,Electronics,Samsung,79674.78,47,37447.15,42227.63,257,0.83,4.55,111
PROD000282,4.0,17520500.869999997,1919471.5299999998,19439972.4,203,23,226,253,28,281,HP Laptop V9,Electronics,HP,80527.79,13,10468.61,70059.18,430,1.14,4.42,120
PROD000283,4.0,7347337.11,1275454.01,8622791.120000001,208,34,242,255,44,299,boAt Headphones V6,Electronics,boAt,56972.35,49,27916.45,29055.9,287,2.93,4.42,117
PROD000284,5.0,17854624.77,2627968.36,20482593.13,197,28,225,247,36,283,Noise Watch V9,Electronics,Noise,132728.2,45,59727.69,73000.51,576,0.8,4.51,114
PROD000285,5.0,15209288.58,1327911.3,16537199.88,213,19,232,265,23,288,Apple iPhone V10,Electronics,Apple,109418.42,47,51426.66,57991.76,405,0.53,4.43,123
PROD000286,4.0,592500.86,73177.48000000001,665678.34,146,18,164,178,22,200,Levis Jeans V4,Fashion,Levis,5878.2,43,2527.63,3350.57,754,3.48,4.36,88
PROD000287,4.0,1780924.0,196055.63999999998,1976979.64,146,17,163,182,20,202,Peter England Shirt V5,Fashion,Peter,10647.1,7,745.3,9901.8,71,3.42,4.42,69
PROD000288,4.0,865862.76,134001.65,999864.41,150,22,172,186,29,215,Nike Shoes V6,Fashion,Nike,8290.19,43,3564.78,4725.41,862,0.69,4.43,76
PROD000289,4.0,1099355.15,101904.85,1201260.0,158,18,176,203,19,222,Titan Watch V4,Fashion,Titan,7191.45,24,1725.95,5465.5,75,4.01,4.36,86
PROD000290,4.0,2043809.25,199353.34,2243162.59,159,13,172,194,19,213,Puma T-shirt V6,Fashion,Puma,13432.76,21,2820.88,10611.88,295,3.57,4.27,94
PROD000291,4.0,2498209.61,127556.4,2625766.01,129,8,137,156,8,164,IKEA Chair V2,Home,IKEA,16996.19,5,849.81,16146.38,348,2.15,4.46,61
PROD000292,5.0,546247.21,53732.729999999996,599979.94,96,9,105,121,12,133,Prestige Cooker V8,Home,Prestige,5785.53,21,1214.96,4570.57,148,2.32,4.42,45
PROD000293,5.0,2683794.92,173404.16,2857199.08,128,8,136,169,11,180,Philips Mixer V9,Home,Philips,26775.34,40,10710.14,16065.2,953,4.39,4.4,60
PROD000294,4.0,3096788.9899999998,375959.36,3472748.3499999996,104,12,116,133,16,149,Godrej Almirah V1,Home,Godrej,32196.86,27,8693.15,23503.71,25,1.4,4.31,52
PROD000295,3.0,3715861.2,515911.96,4231773.16,109,15,124,128,18,146,Urban Ladder Sofa V7,Home,Urban,45801.85,36,16488.67,29313.18,39,3.52,4.34,59
PROD000296,5.0,35252.049999999996,2945.17,38197.219999999994,59,5,64,69,6,75,Lakme Lipstick V7,Beauty,Lakme,719.22,27,194.19,525.03,242,2.64,4.5,36
PROD000297,5.0,103662.5,11632.599999999999,115295.1,48,4,52,63,7,70,Mamaearth Facewash V5,Beauty,Mamaearth,2158.18,23,496.38,1661.8,839,2.33,4.58,26
PROD000298,4.0,105840.51000000001,16816.63,122657.14000000001,55,9,64,63,10,73,Nivea Cream V2,Beauty,Nivea,2103.33,19,399.63,1703.7,608,2.83,4.46,26
PROD000299,4.0,259368.66,3449.85,262818.51,58,1,59,76,1,77,Dove Soap V3,Beauty,Dove,4106.97,16,657.12,3449.85,80,1.26,4.42,26
PROD000300,4.0,146784.0,21273.550000000003,168057.55,42,6,48,61,9,70,Plum Serum V10,Beauty,Plum,3671.41,34,1248.28,2423.13,929,2.18,4.35,26
PROD000301,5.0,239277.2,22482.57,261759.77000000002,84,8,92,115,11,126,Nike T-shirt V1,Sports,Nike,3103.7,32,993.18,2110.52,496,3.13,4.56,45
PROD000302,4.0,2950890.2199999997,303444.79,3254335.01,81,8,89,108,11,119,Puma Shoes V1,Sports,Puma,34482.36,20,6896.47,27585.89,748,3.05,4.24,41
PROD000303,5.0,2155839.93,153347.14,2309187.0700000003,91,7,98,110,8,118,Decathlon Cycle V10,Sports,Decathlon,22340.78,12,2680.89,19659.89,693,3.39,4.36,42
PROD000304,4.0,2478554.12,572651.36,3051205.48,81,16,97,100,23,123,Yoga Mat V5,Sports,Yoga,34264.6,27,9251.44,25013.16,64,1.17,4.26,42
PROD000305,4.0,2270663.9699999997,366045.06,2636709.03,90,16,106,116,19,135,Dumbbells V4,Sports,Dumbbells,24003.09,18,4320.56,19682.53,472,4.54,4.41,51
PROD000306,4.0,131785.33,15384.8,147170.12999999998,68,7,75,86,10,96,Fiction Novel V4,Books,Fiction,1629.98,5,81.5,1548.48,257,3.88,4.49,45
PROD000307,4.0,20100.53,4263.56,24364.09,54,11,65,70,15,85,NCERT Book V2,Books,NCERT,381.99,34,129.88,252.11,265,1.74,4.3,27
PROD000308,4.0,80114.57999999999,10766.34,90880.91999999998,56,6,62,74,10,84,Comics V9,Books,Comics,1925.63,43,828.02,1097.61,518,3.7,4.2,30
PROD000309,4.0,32699.190000000002,2537.99,35237.18,68,6,74,82,6,88,Notebook V4,Books,Notebook,677.2,47,318.28,358.92,846,4.55,4.16,37
PROD000310,4.0,48577.51,2019.43,50596.94,80,4,84,100,4,104,Stationery Set V4,Books,Stationery,582.27,23,133.92,448.35,707,1.29,4.34,44
